Devices
1000
,,BERTEC2_door - Force,,,BERTEC2_door - Moment,,,BERTEC2_door - CoP,,,BERTEC1_window - Force,,,BERTEC1_window - Moment,,,BERTEC1_window - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
13,2,3.4961,-2.7655,-56.5863,-3663.76,-1182.86,284.089,134.096,263.746,0,-4.18396,-4.79797,-44.2981,-3745.79,-39.3061,-408.416,-155.887,284.559,0
13,3,-0.166012,-3.07068,-56.5863,-2565.13,-328.37,558.747,149.197,244.331,0,-1.74256,-5.10315,-43.6877,-3562.68,-161.376,-225.311,-158.694,281.549,0
13,4,2.58057,-2.7655,-54.7552,-3846.86,-1793.21,284.089,122.25,269.256,0,-3.26844,-5.10315,-44.9084,-3379.58,693.116,-42.2054,-139.566,275.255,0
13,5,1.05469,-2.46033,-53.5345,-4029.97,-450.44,833.406,146.586,274.278,0,-4.79432,-5.10315,-45.5188,-3013.37,326.905,-316.864,-147.818,266.201,0
13,6,1.66504,-3.68103,-54.7552,-4213.08,-694.581,375.642,142.315,275.944,0,-3.57361,-5.40832,-45.5188,-3196.47,-39.3061,-1140.84,-155.864,270.223,0
13,7,4.10645,-3.37585,-55.9759,-4762.39,-328.37,650.3,149.134,284.079,0,-3.57361,-5.7135,-44.2981,-2464.05,204.834,-225.311,-150.376,255.624,0
13,8,2.58057,-3.68103,-55.3656,-4396.18,-1427,100.984,129.226,278.403,0,-5.09949,-5.10315,-44.9084,-3379.58,-39.3061,-316.864,-155.875,275.255,0
13,9,3.19092,-2.15515,-54.7552,-5128.6,-938.721,650.3,137.856,292.664,0,-3.57361,-6.62902,-43.0774,-3379.58,-161.376,-683.075,-158.746,278.454,0
14,0,2.27539,-3.07068,-55.9759,-4396.18,-328.37,650.3,149.134,277.537,0,-4.79432,-5.40832,-44.9084,-3379.58,-161.376,-408.416,-158.593,275.255,0
14,1,1.66504,-2.46033,-56.5863,-3297.55,-328.37,924.958,149.197,257.275,0,-4.48914,-5.10315,-46.7395,-3379.58,-39.3061,-408.416,-155.841,272.307,0
